accession,title,organism,n_samples,date,has_pub,type,summary,query
GSE186761,Transcriptomic profiling of Phactr1 overexpression in human endothelial cells,Homo sapiens,6,2022/08/16,False,Expression profiling by high throughput sequencing,"Phactr-1 is an actin and protein phosphatase 1 (PP1) binding protein which is reported to be highly expressed in brain and controls PP1 activity and F-actin remodelling. Genome-wide association studies (GWASs) implicate the Phactr-1 locus (6p24) as a risk factor for five vascular diseases, including coronary artery disease, migraine headache, cervical artery dissection, fibromuscular dysplasia, and hypertension, with its mechanism of action being incompletely understood. To depict how Phactr1 regulates endothelial cell function, we performed transcriptomic profiling of human umbilical vein endothelial cells (HUVECs) infected with Phactr1 adenovirus. We documented that Phactr1 overexpression triggers multiple aspects of endothelial dysfunction, thus providing a mechanistic basis for Phactr1 mediated disease-relevant vascular functions.",migraine AND gene expression
GSE208282,Transcriptome map of dorsal root ganglion and spinal cord in mice with acute herpetic neuralgia induced by HSV-1,Mus musculus,12,2022/07/18,False,Expression profiling by high throughput sequencing,"To study the gene expression at the level of dorsal root ganglia and spinal cord in acute herpetic neuralgia mice, we induced acute herpetic neuralgia by subcutaneous injection of HSV-1 virus fluid into the tibia of C57/6J mice. We collected data obtained from RNA-seq of dorsal root ganglia and spinal cord tissue in acute herpetic neuralgia mice (7 days after virus injection) and control mice for gene expression profiling.",neuropathic pain AND transcriptome
GSE202217,Neurodevelopmental ATM deficiency affects glutamatergic transmission through KCC2-KARs expression in the hippocampus but not in the cortex,Mus musculus,8,2022/07/05,False,Expression profiling by high throughput sequencing,"Interest in the function of ataxia-telangiectasia mutated protein (ATM) is extensively growing as evidenced by preclinical studies which continuously associate ATM loss with new intracellular pathways. To further investigate ATM involvement in neurotransmission, we initially exploited ATM+/- and ATM-/- mice. ATM defective animals display cognitive defects rescued by the delivery of the antidepressant Fluoxetine (Fluox). Prenatal Fluox increases levels of the chloride intruder NKCC1, previously described lowered in ATM defective mice. Surprisingly, this result occurs exclusively at hippocampal level suggesting an ATM context-specificity. Indeed, a deeper investigation of excitatory synapses revealed increased Gluk1 and Gluk5 subunit-containing kainate receptors (KARs) levels in the hippocampus, but not cortex, of ATM+/- and ATM-/- mice. The comparable composition between wt and ATM+/- post-synapses (TIF purification) suggests a presynaptic KARs localization and in vitro and in ex vivo electrophysiology that KARs are fully active. Since KAR subunits functionally interact with the chloride cotransporter KCC2, which is highly expressed in ATM deficient mice, we blocked KCC2 activity during the development of ATM+/- cultures and found reduced KARs levels. Conversely, the transient and acute blockade of ATM kinase activity achieved by KU55933 in adults does not move similar changes as indicated by a completely different panel of deregulated genes identified in RNA-seq investigation performed on hippocampi explanted from KU mice. Our data, indicating that such alterations are developmental regulated and linked to ATM kinase activity through the KCC2 regulation, add new findings useful for a deeper understanding of ATM function in central neurons. Importantly, controlling the KCC2/NKCC1 levels, ATM affects both the GABAergic and glutamatergic system in the hippocampus.",spinocerebellar ataxia AND RNA-seq
GSE139285,Aberrant astrocyte protein secretion contributes to altered neuronal development in diverse disorders,Mus musculus,43,2022/07/05,False,Expression profiling by high throughput sequencing,"Astrocytes negatively impact neuronal development in a range of neurodevelopmental disorders (NDs), however how they do this, and if mechanisms are shared across multiple disorders, is not known. We developed an in vitro system to ask how astrocyte protein secretion and gene expression change in 3 genetic NDs (Fragile X syndrome (FXS), Rett's syndrome (RTT), Down's syndrome (DS)). This identified disorder specific changes, as well as core proteins that are increased in release in all 3 NDs. We provide a resource of astrocyte secreted proteins and gene expression in health and NDs, as well as novel targets for intervention in diverse NDs.",fragile X syndrome AND gene expression
GSE201959,Icaritin inhibits PLK1 to activate DNA damage response in NK/T cell lymphoma and increases sensitivity to GELOX regime,Homo sapiens,18,2022/05/04,False,Expression profiling by high throughput sequencing,"NK/T cell lymphoma (NKTCL) is a highly aggressive subtype of non-Hodgkin lymphoma. GELOX (gemcitabine, oxaliplatin, and L-asparaginase) is one of the first-line chemotherapy regimens of NKTCL. Yet, the prognosis of NKTCL is poor. Icaritin (ICT) is an herb-derived monomer from icariin with antitumor effects. We found that icaritin induced proliferation inhibition and apoptosis of NKTCL both in vitro and in vivo. Moreover, icaritin inhibited the dissemination of NKTCL in vivo. RNA sequencing (RNA-seq) revealed the polo-like kinase 1 (PLK1) gene and DNA damage response (DDR) as the targets of icaritin. Mechanistically, icaritin inhibited PLK1 to promote checkpoint kinase 2 (Chk2) homodimerization and its T387 phosphorylation, which further activated p53, leading to the activation of the DDR pathway. Moreover, inhibiting PLK1 increased Forkhead box O3a (FOXO3a) nuclear localization, the latter of which activated Ataxia-telangiectasia mutated (ATM), an early sensor of DNA damage. Then ATM phosphorylated Chk2 T68 and initiated Chk2 activation. Remarkably, combined treatment of icaritin and GELOX achieved better antitumor efficacy than single treatment in vivo. In summary, our results proved the efficacy of icaritin treating NKTCL, and provided insights into its antitumor molecular mechanism, and revealed the application value of icaritin in facilitating clinical NKTCL treatment.",spinocerebellar ataxia AND RNA-seq
GSE200856,Next generation sequencing revealed disease-specific microglia classes relying on distinct transcriptomes,Mus musculus,23,2022/04/18,False,Expression profiling by high throughput sequencing,"Microglia in the spinal dorsal horn have been implicated in the pathogenesis of neuropathic pain following peripheral nerve injury. We have revently found that CD11c-expressing spinal microglia appear after the development of behavioral pain hypersensitivity following nerve injury and are essential for recovery from neuropathic pain. In order to better understand the gene expression profiles of CD11c-expressing microglia, we performed quantitative bulk RNA sequencing of microglia isolated from mice expressing Venus fluorescent protein under the control of CD11c promoter. We found that CD11c-expressing microglia show distinct gene expression profile compared to CD11c-negative microglia following nerve injury.",neuropathic pain AND transcriptome
GSE153827,Uninterrupted Mutant Huntingtin CAG-repeat but Not Polyglutamine Length Predicts Striatal Nuclear Pathogenesis and Transcriptionopathy in HD Mice,Mus musculus,104,2022/02/02,False,Expression profiling by high throughput sequencing,"Huntington’s disease (HD) is caused by CAG repeat expansion at the N-terminal region of huntingtin (HTT) gene and characterize by neuronal cell loss and neuroinflammation transcriptional profile change in striatum, cortex and other brain regions. Here we reported generation and characterization of BAC-CAG, a novel full length human HD mouse model host over 120 uninterrupted CAG repeats. we performed RNA-seq analysis of the striatum and cortex of BAC-CAG mice at 2m, 6m and 12m of age (N=6 per genotype, sex balanced). We observed an age-dependent transcriptionopathy in the striatum of BAC-CAG mice, with only 7 and 36 significant DE genes in 2m and 6m striatum respectively (FDR<0.1), but 820 DE genes (538 downregulated and 282 upregulated genes) at 12m of age (FDR<0.1). The transcriptomic deficits in this model are highly striatum-selective, as we only detected 4, 3 and 14 DE genes (FDR<0.1) at 2m, 6m and 12m respectively in BAC-CAG cortices compared to WT controls. Remarkably, we found a highly significant positive transcriptome-wide correlation (r=0.62) of DE Z statistics between BAC-CAG vs WT at 12m and Q140 vs WT at 6m (p<1e-200). This result demonstrates a high concordance of both upregulated and downregulated genes in the BAC-CAG striatum compared to that of allelic series KI mice; but RNA-seq studies of BACHD mice at 12m and found only 50 genes significantly differentially expressed (DE) genes (FDR<0.1) in the striatum at 12m of age compared to WT littermates, 31 downregulated and 19 upregulated genes. In the cortex at 12m of age, BACHD only showed 6 significantly downregulated genes and 7 upregulated genes comapred to WT controls (FDR<0.1).",Huntington's disease AND transcriptome
GSE186505,RNA sequencing of whole blood cells in patients with trigeminal neuralgia,Homo sapiens,20,2021/10/28,False,Expression profiling by high throughput sequencing,"Trigeminal neuralgia (TN) is a type of neuropathic pain caused by injury to sensory nerves, manifesting as severe paroxysmal pain of the head and face. Trigeminal neuralgia brings a huge burden to patients, without long-term effective treatment. Changes in the expression of pain-related genes in the whole blood samples of patients play an important role in the pathogenesis, diagnosis, and evaluation of treatment effects of trigeminal neuralgia. To better understand the mechanism of trigeminal neuralgia, we collect the whole blood samples from the trigeminal neuralgia patients and the pain-free healthy comparisons. RNA-seq was conducted between the two groups to find the transcriptome changes in patients with trigeminal neuralgia.",neuropathic pain AND transcriptome
GSE185092,Transcriptomic approaches in the brain at cell type resolution: Analysis of neuron-glia interaction in Plp1 and Cnp1 null-mutant mice,Mus musculus,70,2021/10/01,False,Expression profiling by array,"Global gene expression profiling is a powerful tool to obtain deep insights into physiological and pathological cellular mechanisms. The enormous cellular complexity of the mammalian brain, however, is a major obstacle for gene expression profiling. Physiologically relevant changes of transcription that occur in specific cell populations are likely to remain undetected in cellularly complex samples. The purification of single populations of neural cell types eliminates these difficulties. We have approached this problem in transgenic mice by labelling genetically-defined neural cell types that express variants of GFP. When combined with isolation techniques such as fluorescence activated cell sorting (FACS) or laser capture microdissection (LCM), the isolation of intact RNA from unfixed cells for global transcriptome analysis is possible. In this study we applied FACS and LCM to isolate neurons and glia to gain insight into cell type specific gene expression. We profiled glial precursor cells, microglia and oligodendrocytes using FACS and generated a transcriptome database for glial cell types. LCM was used to study single isolated callosal projection neurons from the cortex of mouse models, which develop adult onset axonal degeneration a hallmark of many neurodegenerative diseases such as parkinson disease, Alzheimer disease and Multiple Sclerosis (MS). The identification of molecular mechanisms underlying axonal degeneration is critical to design rational therapies for neurodegenerative diseases. Therefore we profiled wild type controls, Cnp1 and Plp1 null mutant mice (myelin specific genes) at 4 different time points during adulthood. Cnp1 and Plp1 null mutants show axonal swellings and with age severe neurodegeneration, although CNS myelin seems ultra structural not affected. In summary, we have shown the feasibility to snapshot gene expression profiles of genetically defined neuronal subtypes in vivo and to compare morphologically similar neurons at a given time in pathological conditions. We followed gene expression changes starting from early disease states until stages of severe pathological signs, focusing on cells known to be susceptible to a genetic predisposition. Our analysis revealed several known and novel candidate genes and mechanisms that likely play a role in the early adaptive responses of cortical projection neurons to cope with axonal stress.",Alzheimer's disease AND early onset AND transcriptome
GSE165872,Genome wide examination of alterations in mRNA translation in striatal D1 neurons in Fmr1 model mice,Mus musculus,22,2021/06/01,False,Expression profiling by high throughput sequencing,We immunoprecipitated GFP tagged ribosomes from Drd1 receptor-expressing cells in the striatum from adult WT and fragile X syndrome model mice and sequenced the co-purifying mRNA (IP). We also sequenced the RNA in the striatal lysate (total).,fragile X syndrome AND gene expression
GSE106608,Next Generation Sequencing facilitated analysis of gene expression differences in the subthalamic nucleus (STN) between Parkinson's and Normal post-mortem human brains,Homo sapiens,16,2021/05/01,False,Expression profiling by high throughput sequencing,"Parkinson’s disease (PD) is a progressive neurodegenerative movement disorder with the characteristic feature of extensive death of dopaminergic neurons in the substantia nigra. The global decrease in dopamine levels within the basal ganglia leads to the emergence of distinctive pathophysiology in multiple signalling midbrain regions. The subthalamic nucleus (STN) is one of the critical basal ganglia nuclei affected, which displays elevated excitatory activation in PD and contributes to the cardinal hypokinetic motor symptoms. In order to better understand the role of the STN in PD, we have investigated the human STN transcriptome in seven PD and nine neurologically normal post-mortem brains. Differential gene expression analysis conducted between PD and normal brains yielded 159 genes with changes in expression, 128 up-regulated and 31 down-regulated, in the PD STN. Collectively, the up-regulated genes showed enrichment in multiple cellular processes including neuroinflammation, immune response, regulation of cell death and blood vessel homeostasis. Conversely, the down-regulated genes showed profound dysregulation of dopamine biosynthetic and metabolic processes. The differential transcription of a subset of genes identified in the transcriptome analysis was then further validated using the Nanostring nCounter system, confirming expression differences in 21 of 26 assessed genes. Furthermore, the transcription factor MafF, which showed the largest fold change from both RNA-seq and nanostring was demonstrated to be induced under pro-inflammatory conditions. Although the STN constitutes one of the brain regions that shows minimal neurodegeneration in PD, our differential gene expression data suggest that this structure is fundamentally altered in PD.",Parkinson's disease AND substantia nigra AND RNA-seq
GSE151818,5-hydroxymethylcytosine is Dynamically Regulated During Forebrain Organoid Development and Prematurely Altered in Forebrain Organoids of Alzheimer’s Disease Patients,Homo sapiens,48,2021/04/27,False,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,"5-hydroxymethylcytosine (5hmC) endures dynamic changes during mammalian brain development and its aberrant regulation is known to be associated with numerous neurological diseases such as Alzheimer’s Disease (AD). Recent evidence suggests that key epigenetic changes could occur during neural development long before the onset of neurodegenerative disorders. However, the dynamics of 5hmC during early human brain development and how that contributes to pathogenesis of neurodegeneration, particularly AD pathologies, remain largely unexplored. To investigate this, we utilized the human iPSC-derived organoid model. We derived the 5hmC and transcriptome profiles across healthy forebrain-organoid developmental time points, as well as a patient derived AD organoid time point, allowing us to study brain development at the cellular and molecular levels. In the present study, we identified stage specific differentially hydroxymethylated regions that demonstrated unique acquisition and depletion of 5hmC modifications across development stages. In addition, genes bearing concomitant increases or decreases in both 5hmC and gene expression were enriched in neurobiological processes or early developmental processes respectively. Our AD organoids corroborate both cellular and epigenetic phenotypes previously observed in human AD brains. Importantly, in AD organoids, we identified significant 5hmC alterations at key neurodevelopmental and AD-risk genes, consequently downregulating genes involved in neurodevelopmental and immune response pathways. Collectively our data indicates that, during human fetal neurodevelopment, the precise temporal regulation of 5hmC could modulate key gene expression patterns ensuring that critical neurodevelopmental milestones are achieved. Further, we also demonstrate that premature epigenetic dysregulation of the 5hmC landscape during neuronal development may predispose AD pathogenesis.",Alzheimer's disease AND early onset AND transcriptome
GSE172379,Transcriptome changes in Huntington's disease with SUMO-1 depletion,Mus musculus,12,2021/04/20,False,Expression profiling by high throughput sequencing,NOT PROVIDED; REQUESTED,Huntington's disease AND transcriptome
GSE168599,Sex and cell-specific gene expression in corticolimbic brain regions associated with psychiatric disorders revealed by bulk and single-nuclei RNA sequencing,Rattus norvegicus,6,2021/03/10,False,Expression profiling by high throughput sequencing,"Background There are sex-specific differences in the prevalence, symptomology and course of psychiatric disorders. However, preclinical models have primarily used males, such that the molecular mechanisms underlying sex-specific differences in psychiatric disorders are not well established. Methods In this study, we compared transcriptome-wide gene expression profiles in male and female rats within the corticolimbic system, including the cingulate cortex, nucleus accumbens medial shell (NAcS), ventral dentate gyrus and the basolateral amygdala (n=22-24 per group/region). Findings We found over 3,000 differentially expressed genes (DEGs) in the NAcS between males and females. Of these DEGs in the NAcS, 303 showed sex-dependent conservation DEGs in humans and were significantly enriched for gene ontology terms related to blood vessel morphogenesis and regulation of cell migration. Single nuclei RNA sequencing in the NAcS of male and female rats identified widespread sex-dependent expression, with genes upregulated in females showing a notable enrichment for synaptic function. Female upregulated genes in Astrocytes, Drd3+MSNs and Oligodendrocyte were also enriched in several psychiatric genome-wide association studies (GWAS). Interpretation Our data provide comprehensive evidence of sex- and cell-specific molecular profiles in the NAcS. Importantly these differences associate with anxiety, bipolar disorder, schizophrenia, and cross- disorder, suggesting an intrinsic molecular basis for sex-based differences in psychiatric disorders that strongly implicates the NAcS.",bipolar disorder AND transcriptome
GSE117357,Differential Gene Expression in Adgrl3 KO Mice,Mus musculus,60,2021/01/30,False,Expression profiling by high throughput sequencing,"We report the differential expression of genes in Adgrl3 -/- mice in comparison to Adgrl3 +/+ mice. Three ADHD-relevant brain regions; hippocampus, pre-frontal cortex and striatum are included alongside a whole-brain analysis",attention deficit hyperactivity disorder AND gene expression
GSE143659,p70 S6 Kinase 1-dependent alterations in cortical mRNA translation in fragile X syndrome mice,Mus musculus,31,2020/10/31,False,Expression profiling by high throughput sequencing; Other,"Fragile X syndrome (FXS) is caused by loss of the fragile X mental retardation protein (FMRP). The mechanism by which FMRP regulates messenger RNA (mRNA) translation remains disputed. We observed reduced ribosome footprint abundance in the majority of differentially translated genes in cortices of FXS mice, which was correlated with an increased rate of ribosome translocation that was normalized by inhibition of p70 S6 Kinase 1 (S6K1). We also show that alterations in translation efficiencies across mRNAs in FXS mouse cortices exhibit a positive to negative gradation with coding sequence length, which is prevented by the genetic reduction of S6K1. Our findings reveal the identity of dysregulated mRNAs and a molecular mechanism by which reduction of S6K1 prevents altered translation in FXS.",fragile X syndrome AND gene expression
GSE157724,Astroglial FMRP deficiency cell-autonomously up-regulates miR-128 and disrupts developmental astroglial mGluR5 signaling (miRNA),synthetic construct; Mus musculus,6,2020/09/10,False,Non-coding RNA profiling by array,"The loss of fragile X mental retardation protein (FMRP) causes fragile X syndrome (FXS), the most common inherited intellectual disability. How the loss of FMRP alters protein expression and astroglial functions remains essentially unknown. Here we showed that selective loss of astroglial FMRP in vivo up-regulates a brain-enriched miRNA, miR-128-3p, in mouse and human FMRP-deficient astroglia, which suppresses developmental expression of astroglial metabotropic glutamate receptor 5 (mGluR5), a major receptor in mediating developmental astroglia to neuron communication. Selective in vivo inhibition of miR-128-3p in FMRP-deficient astroglia sufficiently rescues decreased mGluR5 function, while astroglial overexpression of miR-128-3p strongly and selectively diminishes developmental astroglial mGluR5 signaling. Subsequent transcriptome and proteome profiling further suggests that FMRP commonly and preferentially regulates protein expression through posttranscriptional, but not transcriptional, mechanisms in astroglia. Overall, our study defines an FMRP-dependent cell-autonomous miR pathway that selectively alters developmental astroglial mGluR5 signaling, unveiling astroglial molecular mechanisms involved in FXS pathogenesis.",fragile X syndrome AND gene expression
GSE157723,Astroglial FMRP deficiency cell-autonomously up-regulates miR-128 and disrupts developmental astroglial mGluR5 signaling (RNA-Seq),Mus musculus,12,2020/09/10,False,Expression profiling by high throughput sequencing; Other,"The loss of fragile X mental retardation protein (FMRP) causes fragile X syndrome (FXS), the most common inherited intellectual disability. How the loss of FMRP alters protein expression and astroglial functions remains essentially unknown. Here we showed that selective loss of astroglial FMRP in vivo up-regulates a brain-enriched miRNA, miR-128-3p, in mouse and human FMRP-deficient astroglia, which suppresses developmental expression of astroglial metabotropic glutamate receptor 5 (mGluR5), a major receptor in mediating developmental astroglia to neuron communication. Selective in vivo inhibition of miR-128-3p in FMRP-deficient astroglia sufficiently rescues decreased mGluR5 function, while astroglial overexpression of miR-128-3p strongly and selectively diminishes developmental astroglial mGluR5 signaling. Subsequent transcriptome and proteome profiling further suggests that FMRP commonly and preferentially regulates protein expression through posttranscriptional, but not transcriptional, mechanisms in astroglia. Overall, our study defines an FMRP-dependent cell-autonomous miR pathway that selectively alters developmental astroglial mGluR5 signaling, unveiling astroglial molecular mechanisms involved in FXS pathogenesis.",fragile X syndrome AND gene expression
GSE157495,Differential expression and bioinformatics analysis of circRNA expression in migraine patients,Homo sapiens,10,2020/09/05,False,Non-coding RNA profiling by array,"Background：CircRNAs are non-coding RNA molecules that have recently been described and shown to regulate miRNA functionality. While recent studies have suggested such circRNAs to be associated with pain related diseases in humans, no comprehensive migraine-related circRNA profiles have been generated and there is currently no clear understanding of whether they can serve as regulators of migraine pathology. Methods:We initially conducted a circRNA microarray analysis of the plasma of migraine patients and healthy controls. Based upon these data, we then selected 8 differentially expressed circRNAs and confirmed their expression in more migraine patient plasma samples via real-time PCR. We then performed functional and pathway enrichment analyses. Lastly, using a robust rank aggregation approach, we constructed a ceRNA network according to predicted circRNA–miRNA and miRNA–mRNA pairs in these migraine patient samples. Results:we were able to detect 2039 circRNAs in our patient samples, with and 794 of 1245 these circRNAs being up- and down-regulated in migraine patients relative to controls, respectively (fold change ≥1.5, P < 0.01). A qRT-PCR analysis confirmed that the expression of hsa_circRNA_100236, hsa_circRNA_102413, and hsa_circRNA_000367 was significantly enhanced in migraine patients, whereas the expression of hsa_circRNA_103809, hsa_circRNA_103670, and hsa_circRNA_101833 was significantly reduced in these individuals relative to healthy controls. We found these differentially regulated circRNAs to be associated with numerous predicted biological processes, with enrichment analyses suggesting that they may modulate PI3K-Akt signaling so as to promote inflammation to drive migraine development. However, further research will be needed to formally test these mechanistic possibilities and to validate these circRNAs as potential biomarkers of migraine patients.Conclusions: our results offer new potential insights into the mechanistic basis of this condition, and suggest that hsa_circRNA_000367 and hsa_circRNA_102413 may offer value as regulators of migraine pathology.",migraine AND gene expression
GSE156687,Nrg1/ErbB4 signaling contributes to the effects of the ketogenic diet on GABAergic activity and seizures,Mus musculus,6,2020/08/24,False,Expression profiling by high throughput sequencing,"The ketogenic diet (KD) has been used as an effective therapy to treat epilepsy. Previous studies indicate an elevated level of GABA in the brain by KD treatment. However, the underlying mechanisms remain to be elucidated. Here we report that KD treatment suppresses seizures in both acute and chronic seizure models and enhances presynaptic GABA release probability in the hippocampus. By screening molecular targets that potentially linked to GABAergic activity with transcriptome analysis, we identify that KD treatment dramatically increased the Nrg1 gene expression in the hippocampus. Disruption of Nrg1 signaling by genetically deleting its receptor-ErbB4 or blocking ErbB4 kinase activity abolishes KD’s effects on GABAergic activity and seizures. Mechanistically, KD treatment increases Nrg1 expression via up-regulating histone acetylation. Our findings suggest a critical role of Nrg1/ErbB4 signaling in mediating KD’s effects on GABAergic activity and seizures, which sheds light on the development of new therapeutic interventions to seizure control.",epilepsy AND hippocampus AND transcriptome
GSE155258,A zebrafish model of Granulin deficiency reveals essential roles in myeloid cell differentiation,Danio rerio,6,2020/07/28,False,Expression profiling by high throughput sequencing,"Granulin (GRN) is a pleiotropic protein involved in inflammation, wound healing, neurodegenerative disease, and tumorigenesis. These roles in human health have prompted research efforts to utilize Granulin in the treatment of rheumatoid arthritis, frontotemporal dementia, and to enhance wound healing. How granulin contributes to each of these diverse biological functions, however, remains largely unknown. Here, we have uncovered a new role for granulin during myeloid cell differentiation. Using a zebrafish model of granulin deficiency, we reveal that myeloid progenitors are unable to terminally differentiate into neutrophils and macrophages in the absence of granulin a (grna), and fail to express the myeloid genes cebpa, rgs2, lyz, mpx, mpeg1, mfap4, and apoeb. Pathology studies in combination with RNA-sequencing show that in addition to facilitating myeloid cell differentiation, granulin actively inhibits the erythroid program. Moreover, grna deficient myeloid progenitors are incapable of triggering a myelopoiesis emergency response, resulting in decreased recruitment of macrophages to the wound and therefore abnormal healing showing aberrant collagen depositions. Mechanistically, we have performed CUT&RUN for the first time in zebrafish, and identified that Pu.1 directly binds grna enhancers, triggering its expression. Similarly, mammalian granulin is also upregulated in myeloid cells, and its expression is controlled by the myeloid transcription factors PU.1 and IRF8, demonstrating a conserved regulatory mechanism among the zebrafish and mammalian genes. Altogether, our findings uncover a previously unrecognized role for granulin during myeloid cell differentiation, opening a new field of study that will help elucidate how granulin impacts inflammation, wound healing, tumor progression, and neurodegenerative disease.",frontotemporal dementia AND RNA-seq
GSE140642,RNA metabolic rates profiling in Fragile X neurons,Mus musculus,10,2020/06/01,False,Expression profiling by high throughput sequencing,"Fragile X syndrome (FXS) is caused by inactivation of FMR1 gene and loss of its encoded product the RNA binding protein FMRP, which generally represses translation of its target transcripts in the brain. In mouse models of FXS (i.e., Fmr1 knockout animals; Fmr1 KO), deletion of Cpeb1, which encodes a translational activator, mitigates nearly all pathophysiologies associated with the disorder. We have observed that the wide-spread dys-regulation of RNA abundance in Fmr1 KO brain cortex and its rescue to normal levels in Fmr1/Cpeb1 double KO mice were the driver of the observed dys-regulation and rescue of translation as measured by whole transcriptome ribosome occupany in the brain. We hypothesize that in Fragile X brain there is wide spread dys-regulation at RNA stability level. Here we test this hypothesis by profiling RNA synthesis, processing and degradation rates in Fragile X and wild type neurons, by taking advantage of short 5-EU labeling and computational modeling. We show that, while RNA synthesis and processing rates were barely changed, there is wide-spread evelated RNA degradation rates in the Fragile X neurons, particularly for genes using optimal codons.",fragile X syndrome AND gene expression
GSE149754,Different mechanisms of hypersynchrony initiation lead to divergent transcriptome changes in the mouse forebrain,Mus musculus,18,2020/05/07,False,Expression profiling by high throughput sequencing,"Sodium and potassium channelopathies could lead to seizures and epilepsy through two broad mechanisms: aberrant activity of excitatory neurons, or decrease of GABAergic neuron excitability leading to disinhibition. It is currently unknown whether these two modes of seizure induction lead to similar changes in the brain transcriptome. To address this questions, we performed RNAseq on the cortex and hippocampus of P15 Kcnq2Flx/Flx::Emx1-Cre+ and Scn1aA1783V/+::Slc32a1-Cre+ mice that both have seizures and do no survive past weaning age.",epilepsy AND hippocampus AND transcriptome
GSE147806,Stress regulation of sustained attention and the cholinergic attention system,Rattus norvegicus,16,2020/05/01,False,Expression profiling by high throughput sequencing,"Background: Stress exacerbates symptoms of schizophrenia and attention deficit hyperactivity disorder, which are characterized by impairments in sustained attention. Yet how stress regulates attention remains largely unexplored. Here we investigated whether a 6-day variable stressor (VS) altered sustained attention and the cholinergic attention system in male and female rats. Methods: Sustained attention was tested with the sustained attention task (SAT). Successful performance on SAT relies on the release of acetylcholine (ACh) into the cortex from cholinergic neurons in the nucleus basalis of Meynert (NBM). Thus, we evaluated whether VS altered the morphology of these neurons with a novel approach using Cre-dependent virus in genetically modified ChAT::Cre rats, a species used for this manipulation only. Next, electrochemical recordings measured cortical ACh following VS. Finally, we used RNAseq to identify VS-induced transcriptional changes in the NBM. Results: VS impaired attentional performance in SAT and increased the dendritic complexity of NBM cholinergic neurons in both sexes. NBM cholinergic neurons are mainly under inhibitory control, so this morphological change could increase inhibition on these neurons, reducing downstream ACh release to impair attention. Indeed, VS decreased ACh release in the prefrontal cortex of males. Quantification of global transcriptional changes revealed that, although VS induced many sex-specific changes in gene expression, it increased several signaling molecules in both sexes.",attention deficit hyperactivity disorder AND gene expression
GSE139684,"Transcriptional profiling of astrocytes in the prefrontal cortex, hippocampus, accumbens nucleus and caudate putamen of a Aldh1l1-TRAP (JD130) mouse line after chronic social defeat stress",Mus musculus,40,2019/12/02,False,Expression profiling by high throughput sequencing,"Psychiatric disorders, especially major depressive disorder, are prominent cause of disability worldwide, and in dire need of better diagnostic and therapeutic tools. In order to identify the cellular mechanisms underlying major depressive disorder we sought to understand the role of astrocytes, the most numerous subtype of glia, in this disease utilizing the TRAP gene expression analysis and chronic social defeat mouse model of depression. TRAP translational profiling is a method that allows investigators to genetically characterize specific cell types in complex tissues such as mouse brain. Using this technique we obtained RNA-Seq data from actively translating transcripts present in astrocytes. We generated the molecular profile of astrocytes from multiple brain regions affected by stress-induced depression, the prefrontal cortex, hippocampus, accumbens nucleus and caudate putamen of adult Aldh1l1-EGFP/Rpl10a (JD130) mice after chronic social defeat stress paradigm. The results of this study will further our understanding of depression pathophysiology and will provide possible targets for novel or supplementary therapies.",major depressive disorder AND RNA-seq
GSE111708,Abnormalities in Prefrontal Cortical Gene Expression Profiles Relevant to Schizophrenia in MK801-Exposed C57BL/6 Mice.,Mus musculus,9,2019/03/12,False,Expression profiling by high throughput sequencing,"MK-801, a non-competitive NMDA receptor (NMDAR) antagonist, disturbs NMDAR function in rodents and induces psychological and behavioral changes similar to schizophrenia(SCZ). However, the effects of MK-801 treatment on gene expression in prefrontal cortex (PFC) are largely unknown. We have established MK-801 animal models to explore the etiology and pathophysiology of schizophrenia. Transcriptome analysis of the prefrontal cortex reveals that the differentially expressed genes mainly aggregate in chemical synaptic transmission and immune system process. Gene association patterns which are involved in synaptic vesicle cycle and mitochondrial electron transport chain have also been altered. Together, these observations underscore that dysfunction in glutamatergic synaptic vesicle cycle and mitochondrial electron transport chain has an impact on the pathogenesis of SCZ.",schizophrenia AND prefrontal cortex AND RNA-seq
GSE124932,Effect of SARM1 deficiency on mouse brain transcriptome with or without prion infection,Mus musculus,16,2019/03/01,False,Expression profiling by high throughput sequencing,"To study the effect of SARM1 deficiency on brain transcriptome, we performed RNAsequencing of the brain of SARM1-/- mice and their wild type (C57BL/6J) littermates with or without prion infection. We analyzed differential gene expression.",prion disease AND transcriptome
GSE66433,Effects of the microRNA 137 and its connection to psychiatric disorders.,Homo sapiens,6,2018/12/01,False,Expression profiling by array,"MicroRNAs have been implicated in the pathology not only of cancer, but also of psychiatric diseases, such as bipolar disorder and schizophrenia. As several psychiatric disorders share the same risk genes, we hypothesized that this microRNA could also be associated with attention-deficit/hyperactivity disorder (ADHD) and that this association to psychiatric disorders might be due to the variable number of tandem repeats (VNTR) polymorphism within the internal miR-137 (Imir137) promoter (PMID 18316599; PMID 25154622). To further understand the role of the microRNA 137 in the brain a knock-down of miR-137 expression in SH-SY5Y neuroblastoma cells was performed followed by expression analysis using a microarray.",attention deficit hyperactivity disorder AND gene expression
